 INFO | 2017-10-26 12:45:28,957 | Common.java | 76 | Startup activites...
 INFO | 2017-10-26 12:45:28,962 | Common.java | 76 | Test Output Directory creation successful :D:\Prakashs_Backup\DemoWorkspaceFinal\FHLBATL_FRAMEWORK\TestResults\2017_10_26_00_45_28_PM
 INFO | 2017-10-26 12:45:28,962 | Common.java | 76 | Log File creation successful : LogFile.log
 INFO | 2017-10-26 12:45:29,424 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2017-10-26 12:45:29,630 | Common.java | 76 | Getting value of Browser from Test Configuration file : IE
 INFO | 2017-10-26 12:45:29,633 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 6
 INFO | 2017-10-26 12:45:29,634 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2017-10-26 12:45:29,634 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 20
 INFO | 2017-10-26 12:45:29,634 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-10-26 12:45:29,635 | Common.java | 76 | Element time out set
 INFO | 2017-10-26 12:45:29,635 | Common.java | 76 | ##### Start of Test Case : Login to Adactin Application #####
 INFO | 2017-10-26 12:45:29,635 | Common.java | 76 | Test Case Name: TC_001
 INFO | 2017-10-26 12:45:29,635 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2017-10-26 12:45:29,679 | Common.java | 76 | Test Data Set Name: TC_001
 INFO | 2017-10-26 12:45:29,679 | Common.java | 76 | Execution Flag: Execute
 INFO | 2017-10-26 12:45:29,679 | Common.java | 76 | Test Data Set Name: TC_001_01
 INFO | 2017-10-26 12:45:29,681 | Common.java | 76 | Execution Flag: YES
 INFO | 2017-10-26 12:45:29,681 | Common.java | 76 | Test Data Set Name: TC_001_02
 INFO | 2017-10-26 12:45:29,681 | Common.java | 76 | Execution Flag: YES
 INFO | 2017-10-26 12:45:29,681 | Common.java | 76 | Test Data Set Name: 
 INFO | 2017-10-26 12:45:29,681 | Common.java | 76 | Execution Flag: 
 INFO | 2017-10-26 12:45:29,687 | Common.java | 76 | Getting value of Browser from Test Configuration file : IE
